NÚMERO DE INSCRIÇÃO,NUM,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
39401672306,"1,016E+11",Presente,E,A,C,D,B,C,C,C,E,A,B,E,C,B,B,D,B,E,B,C,E,B,B,C,A,D,C,C,C,D,B,C,B,C,C,C,A,D,C,C,C,E,D,D,B,C,A,D,C,D,C,D,A,B,B,A,A,D,C,A,C,A,C,A,E,D,C,B,B,D
39401640617,"1,00901E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401641080,"1,043E+11",Presente,E,C,E,E,A,B,E,B,B,A,C,E,C,E,C,B,B,D,A,D,B,A,A,E,A,B,E,C,D,C,B,E,E,C,D,B,A,B,E,E,B,C,A,E,A,B,B,E,E,B,D,B,D,A,B,C,A,C,D,A,A,A,D,A,E,C,A,A,D,D
39401641432,"1,04904E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401666746,"1,035E+11",Presente,E,B,D,C,D,C,A,B,E,D,D,E,B,B,B,E,B,D,A,E,E,B,C,E,E,A,B,C,E,E,B,D,D,E,D,A,B,A,D,A,C,E,D,B,E,C,A,E,E,B,D,A,A,C,B,E,B,D,E,D,C,A,A,E,E,B,A,B,C,D
39401640020,"1,035E+11",Presente,E,A,C,D,C,A,C,E,B,A,E,E,E,B,A,D,A,E,B,D,A,B,E,E,A,D,D,C,D,A,B,E,B,E,C,A,A,C,D,C,B,D,A,E,E,C,B,E,C,D,D,D,A,A,C,B,E,D,E,A,D,A,C,A,D,C,A,E,B,C
39401665286,"1,04904E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401639643,"1,03801E+11",Presente,E,A,E,B,A,A,C,E,E,C,E,E,E,A,D,D,B,E,B,E,B,B,B,E,A,D,A,C,D,C,B,D,B,E,E,A,A,B,E,E,A,A,A,C,C,A,B,D,C,D,E,A,D,B,C,B,B,D,C,C,D,A,C,A,A,A,C,E,B,A
39401638638,"1,022E+11",Presente,B,A,B,D,B,A,C,D,E,D,A,E,B,D,B,C,B,C,D,D,E,C,A,B,A,D,C,C,C,C,B,E,B,E,C,B,B,B,A,C,B,C,B,B,C,B,C,D,B,D,C,C,E,A,B,E,E,A,A,C,E,A,C,A,D,C,C,B,B,D
39401659805,"1,04101E+11",Presente,E,A,E,C,C,A,B,B,D,A,A,E,A,D,A,D,B,E,A,A,E,E,E,E,A,B,E,C,B,C,B,A,B,B,D,A,A,C,E,E,A,D,D,E,D,D,C,E,B,A,A,A,A,E,D,A,E,D,C,A,D,A,B,A,D,C,C,C,B,D
39401667606,"1,01702E+11",Presente,D,B,B,C,A,E,D,E,E,D,D,E,B,C,E,A,B,E,B,C,E,C,B,E,A,A,B,C,D,C,B,C,C,E,E,B,E,E,D,B,A,A,E,C,C,C,D,E,E,D,C,B,A,C,B,C,D,D,C,A,C,A,D,A,E,C,B,B,E,D
39401674594,"1,05301E+11",Presente,C,B,C,E,A,A,C,E,D,B,E,E,C,C,B,D,D,E,B,C,E,E,D,E,B,C,E,A,C,C,B,E,C,C,A,C,A,E,D,A,B,E,C,E,C,C,C,E,D,B,C,D,C,A,D,C,D,D,A,C,E,A,D,E,C,B,C,E,B,D
39402671404,"1,00901E+11",Presente,E,A,C,D,D,B,E,B,D,A,D,E,C,B,D,E,B,B,B,C,B,C,C,B,A,A,B,A,B,C,B,D,C,C,D,A,A,C,D,E,E,A,E,D,B,A,C,B,B,A,C,B,C,B,D,A,B,D,B,A,A,A,C,C,D,C,E,A,A,C
39401654290,"1,04904E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401667849,"1,019E+11",Presente,E,A,B,E,B,B,C,E,E,C,E,E,D,D,B,B,C,E,B,C,B,B,E,E,A,D,D,C,C,E,B,A,B,E,E,A,A,B,D,C,A,A,D,E,B,B,C,C,B,D,C,C,A,E,E,C,E,D,D,A,C,A,A,A,E,C,B,C,B,D
39401635537,"1,04101E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401674690,"1,023E+11",Presente,E,D,B,D,C,A,C,D,E,C,D,E,C,C,C,A,E,C,C,D,E,C,D,E,B,C,B,A,D,C,B,C,B,E,D,C,C,A,B,C,C,A,E,A,B,E,A,E,A,E,C,A,C,A,D,C,E,C,C,A,E,A,A,B,E,D,A,E,B,C
39401642526,"1,01702E+11",Presente,B,A,C,D,B,A,C,E,E,C,A,E,B,A,B,E,E,D,A,C,A,A,B,E,A,D,D,C,C,B,B,A,B,E,C,D,B,C,E,A,E,B,E,C,B,A,B,D,B,B,D,*,A,A,B,C,A,D,E,B,A,A,A,E,E,C,A,B,*,D
39401660202,"1,04301E+11",Presente,E,E,D,C,B,B,E,C,D,D,B,E,B,A,C,E,D,A,B,C,A,B,C,B,A,A,B,B,B,E,B,D,E,C,A,E,C,C,E,D,A,B,D,B,B,E,C,C,B,B,B,B,A,B,B,C,E,D,A,A,C,A,A,A,E,C,A,E,B,B
39401668131,"1,034E+11",Presente,E,B,E,E,C,B,C,C,E,C,C,E,D,C,B,B,D,E,B,E,A,B,E,B,A,D,B,D,B,D,B,A,C,B,D,B,A,A,E,E,A,B,C,E,B,C,D,E,B,B,C,D,A,A,B,E,D,D,E,A,C,A,D,E,D,C,A,C,A,A
39401673761,"1,05301E+11",Presente,D,D,D,D,D,D,D,D,D,D,D,E,D,D,E,D,D,D,B,D,D,D,B,D,A,D,E,C,C,D,A,D,D,E,D,D,A,A,D,D,D,D,B,C,C,D,D,D,D,D,D,C,D,D,D,C,D,D,C,C,D,A,D,A,D,D,D,D,D,D
39401670104,"1,04904E+11",Presente,E,C,C,C,C,C,C,C,C,C,E,E,C,C,A,D,C,B,B,C,C,C,E,E,C,C,C,C,C,C,B,D,B,C,C,C,A,C,D,C,C,C,B,C,C,A,C,C,C,D,C,A,A,C,C,E,C,C,C,A,C,A,C,A,C,C,C,B,C,A
39401660136,"1,00502E+11",Presente,E,A,E,C,C,B,B,A,C,B,D,E,C,D,C,C,B,D,B,C,E,B,D,E,A,A,B,C,E,B,A,E,C,C,E,A,A,A,D,E,D,C,B,E,A,D,C,A,D,B,E,C,D,B,C,B,D,C,C,D,D,A,A,C,E,C,C,B,D,A
39401667751,"1,05101E+11",Presente,E,D,B,D,E,A,C,E,E,C,E,E,D,B,B,A,D,E,D,C,A,B,E,E,A,D,B,E,A,C,B,E,C,C,D,E,A,B,E,C,D,A,C,E,C,E,B,E,E,E,D,D,A,B,D,C,D,D,C,D,D,A,D,A,D,B,C,E,A,D
39401683710,"1,04904E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401637359,"1,036E+11",Presente,E,A,B,D,B,A,C,D,E,C,D,E,A,B,C,B,B,E,B,B,A,B,E,A,A,C,D,C,C,C,B,A,E,E,D,C,A,E,D,E,A,E,D,C,D,C,A,A,B,D,C,D,A,B,B,C,D,A,E,A,C,A,C,E,E,B,A,A,B,C
39401685169,"1,04101E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401636723,"1,03703E+11",Presente,E,A,C,B,C,A,E,C,E,C,B,E,D,E,D,D,E,E,B,C,E,B,C,B,A,D,B,C,D,E,B,E,B,D,C,A,A,A,D,B,A,B,E,D,C,A,C,E,B,C,B,A,A,C,D,A,B,D,C,A,D,A,C,A,E,C,B,*,B,D
39401670143,"1,02003E+11",Presente,E,D,D,E,D,D,D,D,B,C,D,D,E,D,D,D,C,D,D,B,B,B,D,B,A,D,B,A,D,C,B,D,D,D,D,D,D,B,D,D,D,D,D,D,B,B,D,D,D,D,D,D,D,B,D,E,D,D,D,B,D,A,D,B,E,D,D,D,D,A
39401671495,"1,05002E+11",Presente,E,B,D,C,B,D,A,B,E,D,B,A,C,E,A,A,B,E,B,D,B,C,B,E,A,A,B,C,A,D,B,E,B,C,E,A,C,D,E,B,A,E,B,D,D,B,B,D,A,D,E,B,E,A,C,A,E,D,C,A,C,A,E,B,D,C,A,D,C,D
39401636667,"1,03E+11",Presente,A,A,B,A,D,B,C,E,C,A,C,E,C,B,A,E,B,A,B,E,B,C,E,E,A,A,D,C,B,A,B,A,D,E,C,A,A,C,E,B,B,A,A,D,C,E,D,B,C,B,B,A,A,A,C,A,A,D,E,A,A,A,A,A,E,C,C,D,B,D
39401669508,"1,02003E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39402671527,"1,01801E+11",Presente,E,A,D,D,C,A,E,D,E,C,A,E,E,B,A,D,B,B,D,D,B,B,B,A,A,B,A,C,B,C,B,A,B,C,E,A,A,C,D,B,A,B,A,C,B,D,E,E,E,C,E,A,A,E,D,C,D,A,B,E,B,A,C,A,B,E,A,C,B,A
39401636097,"1,03E+11",Presente,E,A,,D,C,,A,E,E,D,C,A,A,E,C,A,D,B,D,A,D,B,E,E,A,,A,C,B,,D,,E,C,D,,A,A,D,,B,A,A,,B,C,,B,,D,,A,A,B,C,A,C,D,D,A,C,A,C,A,E,E,A,A,E,C
39401684587,"1,03801E+11",Presente,A,D,C,B,C,A,E,D,A,C,E,E,B,B,B,A,E,E,D,C,A,A,B,B,A,A,B,C,C,A,A,B,D,C,E,B,B,B,A,E,B,D,E,A,C,E,B,E,D,B,C,E,D,C,B,C,D,A,A,E,B,A,C,D,D,B,A,C,A,D
39401684299,"1,042E+11",Presente,C,D,B,E,C,B,B,D,A,D,C,E,A,E,D,D,B,E,B,B,B,A,E,E,A,B,A,C,D,E,B,A,B,C,D,B,A,C,D,C,B,C,B,D,E,C,D,B,B,D,A,D,A,E,C,A,D,E,D,A,D,A,B,A,E,C,E,C,D,D
39401665674,"1,00502E+11",Presente,B,A,D,D,A,A,C,B,A,D,E,E,C,B,D,D,B,E,B,C,A,B,E,E,A,D,A,B,C,B,B,D,B,A,D,C,C,E,D,B,C,C,D,D,C,C,B,C,A,C,E,D,A,B,D,C,E,B,D,A,D,A,B,C,E,C,D,A,D,D
39401652690,"1,04E+11",Presente,E,A,C,C,A,A,D,D,A,A,B,E,D,A,D,D,E,E,B,B,A,A,E,E,A,C,D,C,B,C,B,A,B,E,C,A,A,B,D,E,E,E,A,D,C,C,B,C,B,D,C,A,D,E,D,C,B,E,E,A,D,A,D,A,D,C,C,C,B,A
39401657024,"1,01502E+11",Presente,C,A,E,E,C,D,E,A,D,B,C,A,C,A,C,B,C,E,B,D,A,D,E,B,C,E,C,C,E,A,B,D,E,E,A,C,B,E,A,C,B,E,D,D,D,C,D,D,D,C,A,E,D,A,E,B,A,A,E,D,C,E,C,E,B,A,C,B,B,C
39402667078,"1,027E+11",Presente,A,B,E,C,E,D,B,E,D,C,D,E,D,D,C,B,C,D,D,C,A,E,D,E,B,E,D,C,D,C,B,D,B,B,E,E,E,E,D,C,A,B,A,C,B,C,A,D,E,D,E,B,C,B,E,E,D,C,A,A,E,E,A,A,E,B,E,B,B,C
39401653270,"1,003E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401643002,"1,04904E+11",Presente,A,A,C,B,D,B,C,B,C,C,E,E,C,A,D,D,B,E,B,B,E,B,D,B,A,A,D,C,C,C,B,A,B,C,E,A,A,C,D,A,A,C,E,C,D,B,B,E,D,C,E,A,A,A,E,E,D,C,E,E,C,A,A,A,E,C,A,D,B,D
39401648445,"1,05002E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401658914,"1,04101E+11",Presente,E,A,D,E,A,B,C,D,D,B,A,E,D,E,D,D,A,E,B,B,A,C,E,E,A,A,B,C,C,A,B,D,C,D,E,B,A,C,D,C,A,A,D,C,B,C,D,E,B,B,C,D,A,A,D,C,D,A,B,A,C,A,C,A,A,C,A,B,A,D
39401643129,"1,01101E+11",Presente,E,A,D,C,A,A,E,B,C,C,C,A,C,E,B,E,C,D,B,C,A,A,E,E,A,D,D,C,A,A,A,A,A,D,A,A,A,C,D,A,E,C,B,E,B,B,C,E,B,C,D,C,E,A,B,B,D,D,A,D,B,A,C,A,E,B,E,C,B,C
39402685023,"1,04601E+11",Presente,E,A,B,B,B,B,B,B,B,B,A,E,D,B,D,B,C,D,B,B,B,A,D,A,A,D,B,B,D,B,D,B,B,B,E,B,B,B,B,B,B,B,B,D,B,C,B,E,B,D,B,B,B,B,B,C,B,B,B,A,B,D,B,A,E,C,C,B,B,C
39401658719,"1,05002E+11",Presente,B,B,A,A,C,B,C,C,D,C,A,A,B,B,D,B,E,D,E,C,A,B,E,B,B,A,A,B,C,D,E,A,C,C,E,A,A,C,E,A,A,E,B,D,B,D,A,D,B,D,C,C,C,A,D,C,E,D,A,A,E,D,A,D,E,C,C,E,B,A
39401636504,"1,034E+11",Presente,E,B,E,B,A,A,C,E,E,C,C,E,C,D,C,D,E,C,E,E,A,B,C,B,A,D,B,D,C,C,D,E,B,A,D,A,A,A,C,E,A,B,C,A,E,C,D,C,B,D,E,B,A,A,C,C,D,A,E,D,D,A,D,C,D,C,A,C,C,D
39401667635,"1,025E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401673603,"1,01503E+11",Presente,E,B,C,B,E,B,B,E,C,D,C,A,E,C,B,D,B,E,A,D,A,A,A,E,A,D,C,C,D,D,D,D,D,C,D,C,A,C,E,C,B,D,B,A,D,C,D,E,A,D,E,D,C,A,D,C,D,E,E,A,B,A,C,A,C,C,A,C,A,D
39401683437,"1,054E+11",Presente,E,A,E,B,A,B,C,B,D,B,C,E,D,D,B,C,B,D,B,A,B,B,E,E,A,B,E,A,C,B,B,D,A,C,E,C,A,B,D,E,A,B,E,E,B,A,E,B,D,C,E,A,C,B,E,C,A,E,C,D,E,A,C,A,E,C,A,B,C,C
39401684092,"1,027E+11",Presente,B,E,A,D,C,B,A,A,C,B,C,E,B,B,C,A,A,A,D,A,A,A,B,E,A,B,D,E,C,D,B,D,D,C,E,A,B,B,E,A,A,B,E,C,E,A,D,E,C,B,D,A,A,A,D,E,E,A,D,D,C,A,A,B,E,C,A,C,B,D
39401654706,"1,01101E+11",Presente,A,A,C,B,A,B,C,C,D,A,D,E,E,C,C,A,E,A,B,D,A,C,C,E,A,B,B,A,C,A,B,A,E,C,B,E,B,E,D,A,B,A,C,A,B,C,A,D,E,B,C,D,B,C,A,C,E,D,A,B,C,A,D,A,C,D,C,E,E,D
39401649195,"1,04101E+11",Presente,C,A,D,A,B,B,C,B,C,C,E,E,D,B,A,C,E,A,E,C,B,B,D,B,C,A,B,C,B,C,B,D,A,E,D,A,A,B,D,C,A,E,A,C,B,C,D,C,D,B,E,B,A,B,D,C,E,D,C,A,C,A,A,A,E,B,B,D,B,D
39401669691,"1,034E+11",Presente,E,A,C,D,A,A,C,E,A,A,B,B,B,D,B,A,B,D,B,D,A,B,B,E,B,E,B,C,E,C,A,D,C,D,D,A,E,D,E,D,A,B,B,C,A,B,C,C,B,B,E,E,D,A,B,C,E,*,*,A,A,A,D,E,D,C,A,B,A,A
39401635728,"1,035E+11",Presente,A,B,C,B,D,E,C,C,D,C,D,E,D,D,C,E,B,A,C,E,E,B,B,E,A,B,B,C,C,E,A,D,D,E,D,A,A,B,E,C,A,E,C,B,A,D,C,E,A,B,C,B,E,A,B,C,B,D,D,A,D,A,A,A,E,B,C,C,D,A
39401648326,"1,026E+11",Presente,E,A,D,D,A,B,C,C,E,C,E,E,C,C,D,D,B,A,B,B,A,B,C,A,A,A,C,A,B,C,B,D,C,E,B,D,A,A,E,A,C,E,C,C,C,D,C,E,B,D,D,B,A,B,C,C,A,A,E,B,A,E,C,A,B,C,A,E,B,A
39401666147,"1,027E+11",Presente,E,A,C,B,A,A,C,B,C,C,C,E,C,D,C,E,C,E,B,B,E,B,E,E,A,B,E,C,B,C,B,D,D,E,E,A,A,A,D,C,A,A,D,D,B,C,E,E,B,C,E,D,C,A,C,C,E,E,C,D,D,E,C,A,D,C,C,E,B,D
39402684592,"1,012E+11",Presente,B,A,C,E,A,A,C,E,C,B,D,E,C,D,A,D,B,B,B,D,D,D,D,B,A,D,E,D,B,C,B,E,D,E,E,E,A,C,D,E,A,B,B,C,B,C,C,D,B,A,E,D,B,A,D,C,B,A,E,C,A,A,C,A,A,C,C,B,C,D
39401654137,"1,05002E+11",Presente,C,B,C,B,E,C,D,A,C,A,D,E,D,B,B,A,D,A,B,C,A,C,E,E,A,C,B,C,D,C,B,B,A,E,E,E,A,C,A,C,E,E,A,D,B,C,A,E,C,B,D,A,E,C,D,C,C,D,C,E,B,A,D,B,D,C,E,C,D,D
39401640067,"1,025E+11",Presente,E,A,C,E,A,A,C,D,C,C,A,E,D,B,D,D,D,E,B,A,E,A,D,E,A,D,A,C,B,C,B,E,B,C,B,A,A,A,D,E,A,C,A,E,B,E,D,E,B,A,E,A,A,A,E,E,A,A,B,A,D,A,C,A,E,E,A,C,B,D
39401670809,"1,05301E+11",Presente,E,A,D,E,C,C,C,B,A,A,A,E,D,C,C,B,B,D,B,E,D,D,E,E,B,C,C,C,D,C,B,D,D,C,C,A,E,E,D,B,B,E,A,C,B,D,E,A,A,C,B,D,E,D,D,A,B,C,D,C,B,A,E,E,D,C,B,B,E,D
39401672386,"1,00502E+11",Presente,B,C,D,D,B,E,D,C,A,A,E,E,E,B,D,A,A,C,D,C,A,B,D,C,B,B,C,D,C,B,B,A,D,E,C,A,C,C,E,A,C,A,C,E,D,B,A,A,C,B,C,D,B,C,E,E,C,E,C,D,D,B,A,D,E,C,D,C,D,E
39401684139,"1,013E+11",Presente,B,D,C,B,D,B,B,B,B,E,C,E,D,B,D,A,C,D,B,E,E,B,B,E,E,C,D,A,D,E,A,D,A,B,C,D,C,C,A,C,B,B,D,B,B,C,D,C,E,D,E,D,D,C,B,C,E,A,A,D,C,A,C,C,E,D,E,B,D,E
39401684855,"1,01E+11",Presente,E,A,C,E,C,A,D,E,A,A,E,E,E,B,B,B,C,D,B,D,A,B,B,A,A,D,B,C,E,C,B,A,A,C,C,A,A,A,B,B,B,B,B,C,D,C,C,E,E,B,B,B,A,A,A,E,E,D,D,E,C,C,C,B,E,E,E,B,E,C
39401637530,"1,04101E+11",Presente,C,A,D,B,A,B,C,D,C,A,D,E,D,E,D,D,B,D,B,A,E,A,B,B,A,E,D,C,D,A,B,D,D,E,D,A,B,A,D,E,E,C,C,B,A,E,E,E,B,D,D,B,E,A,B,C,D,C,C,A,D,A,D,A,E,E,A,C,C,D
39401637343,"1,039E+11",Presente,A,D,D,A,B,B,C,E,E,B,E,E,C,E,A,B,D,D,B,D,B,A,A,D,A,A,A,A,C,A,A,D,C,E,D,D,C,B,E,B,A,A,D,B,B,B,B,B,B,D,E,D,C,B,C,C,B,D,A,C,C,A,A,A,B,C,A,E,B,A
39401663975,"1,04904E+11",Presente,C,A,C,C,A,B,C,D,A,C,D,E,B,D,A,D,D,E,B,B,B,D,E,E,A,A,B,C,B,B,B,A,B,D,D,A,A,C,D,C,B,B,A,D,A,C,A,C,D,D,D,A,D,D,D,C,A,D,C,A,D,A,A,A,D,C,,C,B,D
39401668194,"1,00601E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39402640510,"1,05002E+11",Presente,C,B,A,C,C,B,B,D,E,C,B,E,D,A,A,E,A,B,D,C,A,B,E,B,B,A,C,A,A,A,B,E,E,D,C,C,C,B,B,A,C,B,D,E,C,A,C,D,C,D,E,C,D,A,D,A,D,E,E,C,E,A,A,C,D,E,B,D,C,C
39401662597,"1,02003E+11",Presente,E,B,C,B,A,C,D,E,C,C,E,E,A,A,E,C,E,A,B,B,A,B,E,E,D,B,A,C,C,D,B,A,C,C,D,B,D,D,E,C,A,E,A,D,B,B,D,E,A,C,D,E,A,C,B,E,D,C,E,B,A,A,B,D,D,B,C,C,C,D
39401673337,"1,01E+11",Presente,E,C,D,B,A,A,A,B,D,C,E,E,D,B,C,C,E,A,B,C,A,A,A,A,D,C,A,A,D,C,B,A,E,E,D,B,E,B,E,C,B,C,B,E,B,A,A,A,C,B,D,B,A,A,B,E,C,D,E,A,D,A,B,E,E,B,D,B,E,E
39401636046,"1,00401E+11",Presente,B,A,A,D,B,C,C,E,D,C,E,E,E,E,B,D,C,B,A,E,E,E,C,B,A,D,D,D,E,A,B,D,E,C,D,A,A,A,A,A,C,E,B,D,E,E,B,E,B,C,B,A,A,A,A,C,A,D,D,A,B,A,E,A,E,B,E,A,B,C
39401673947,"1,02003E+11",Presente,E,A,E,D,A,B,B,D,D,C,D,E,E,B,A,B,B,C,D,D,E,B,C,B,A,D,B,C,C,C,A,D,E,E,B,B,D,B,D,A,A,E,A,C,B,A,D,E,E,B,C,D,A,A,B,C,E,D,A,D,E,A,A,A,E,C,A,B,A,C
39401652503,"1,042E+11",Presente,E,A,C,C,D,A,C,D,C,C,C,E,C,A,B,B,B,C,B,E,D,A,A,E,B,D,A,C,C,E,B,D,B,B,B,C,A,A,D,C,B,A,B,E,E,E,E,E,E,D,C,A,A,B,B,A,D,A,E,B,D,A,A,A,D,C,A,E,B,C
39401682345,"1,04301E+11",Presente,E,C,C,C,C,A,E,E,E,A,D,E,D,E,C,A,B,D,D,D,E,A,D,A,A,C,A,C,E,C,A,C,B,C,B,B,B,C,D,E,A,B,A,E,B,C,A,E,A,B,B,B,A,A,D,E,B,D,C,E,C,A,A,A,E,D,A,D,B,A
39401644807,"1,05101E+11",Presente,B,A,C,D,C,E,B,D,A,C,B,A,C,D,C,B,C,D,A,B,A,C,A,E,A,D,E,D,E,A,B,E,D,B,D,A,C,C,D,A,B,E,C,E,C,B,A,B,B,D,E,B,A,C,E,C,D,E,C,A,C,A,E,C,E,D,B,E,C,D
39401659361,"1,00502E+11",Presente,B,A,A,A,D,D,A,A,B,A,D,E,A,C,B,D,E,E,E,E,D,B,E,E,A,B,B,C,D,A,B,D,B,E,D,E,B,B,B,B,A,A,D,E,E,D,D,E,E,B,E,B,E,A,B,C,E,D,D,D,B,D,C,A,E,B,D,D,A,D
39401669375,"1,05101E+11",Presente,E,B,C,E,B,B,A,C,D,C,D,E,D,B,B,B,C,D,B,A,A,D,D,E,A,E,A,C,C,C,B,A,B,C,D,D,A,B,A,E,A,C,E,D,B,B,D,A,B,A,C,B,C,B,B,C,D,D,E,C,A,A,C,A,D,E,A,B,A,A
39401645728,"1,00502E+11",Presente,D,D,D,D,D,D,D,D,D,D,E,E,D,D,B,E,D,A,D,D,E,D,E,E,A,A,D,C,D,D,B,D,C,A,D,D,D,B,E,D,D,D,D,C,B,A,D,D,D,B,D,A,B,B,D,A,D,D,D,A,D,E,D,D,D,D,D,D,B,A
39401642599,"1,01503E+11",Presente,C,D,D,C,C,B,D,D,D,A,B,E,D,C,B,B,E,A,B,D,A,B,E,B,A,C,C,D,E,D,B,D,B,B,D,D,B,*,E,C,B,C,B,D,E,C,C,E,A,B,C,C,C,A,B,C,D,D,C,A,E,B,A,B,D,C,B,B,D,A
39401682497,"1,02901E+11",Presente,E,B,D,C,A,E,B,D,E,D,E,E,B,C,A,E,B,E,A,C,D,B,C,E,A,C,B,C,C,A,B,A,C,B,E,A,A,B,E,E,B,E,D,C,C,E,A,E,B,C,D,D,A,C,A,C,D,D,E,B,B,E,A,A,D,E,C,E,B,D
39401642725,"1,022E+11",Presente,E,C,D,D,D,C,E,E,D,B,A,E,C,B,C,A,E,B,C,A,A,B,E,E,A,C,A,D,A,C,B,D,B,D,C,C,D,C,C,C,A,C,A,B,B,B,B,A,B,B,A,A,A,A,A,B,A,A,E,A,B,E,C,E,A,E,C,C,B,C
39401671410,"1,027E+11",Presente,E,A,D,B,B,A,B,C,E,A,A,E,C,D,C,D,D,C,B,E,B,A,E,C,A,C,D,C,E,C,B,C,B,E,C,C,A,B,D,E,A,D,A,C,D,C,D,C,D,C,D,D,A,A,C,A,A,D,A,A,D,A,A,A,E,D,E,D,B,D
39401636542,"1,05101E+11",Presente,E,A,D,C,C,A,B,D,E,D,E,E,C,B,A,D,B,E,B,B,B,A,C,B,A,D,B,C,A,D,A,A,B,C,D,A,A,B,D,B,A,D,E,C,E,C,A,E,B,C,E,D,A,A,B,C,B,D,C,E,E,A,D,A,D,C,A,A,B,D
39401684632,"1,00401E+11",Presente,E,D,D,C,C,C,*,D,D,D,B,E,B,D,C,A,B,D,B,B,A,B,B,E,B,E,A,C,B,E,B,E,E,C,D,E,C,B,A,D,B,B,A,E,A,B,C,C,D,B,D,D,B,C,D,B,A,D,C,A,E,A,B,E,E,C,B,A,B,D
39401666784,"1,03E+11",Presente,D,A,D,D,D,D,D,D,E,D,D,E,D,D,D,D,D,D,D,D,B,A,E,E,A,D,D,C,D,D,B,D,B,D,D,A,A,B,E,D,D,B,D,D,D,D,D,D,D,E,D,B,A,A,D,C,D,D,C,A,D,A,D,E,E,C,C,B,D,D
