SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,REGIAO
M,MG,banco de dados,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,23,3.0,14.0,8.0,25.0,sudeste
M,PE,engenharia de software,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,22,7.0,11.0,11.0,29.0,nordeste
M,MS,sistemas embarcados,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,39,3.0,8.0,8.0,19.0,centro_oeste
M,MG,sistemas de computação,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,23,8.0,14.0,9.0,31.0,sudeste
M,RJ,otimização,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,40,17.0,19.0,13.0,49.0,sudeste
M,PB,engenharia de software,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,25,3.0,11.0,11.0,25.0,nordeste
M,PR,visão computacional,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,24,12.0,13.0,12.0,37.0,sul
M,SP,sistemas de computação,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,30,18.0,22.0,12.0,52.0,sudeste
M,RS,redes de computadores,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,39,7.0,7.0,8.0,22.0,sul
M,RJ,otimização,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,35,9.0,15.0,12.0,36.0,sudeste
M,SP,sistemas de computação,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,21,17.0,19.0,9.0,45.0,sudeste
M,SC,visão computacional,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,24,5.0,11.0,14.0,30.0,sul
M,RS,sistemas embarcados,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,26,8.0,20.0,7.0,35.0,sul
F,MS,engenharia de software,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,21,7.0,9.0,6.0,22.0,centro_oeste
F,PR,inteligência artificial,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,25,8.0,14.0,9.0,31.0,sul
M,ES,sistemas de informação,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,24,9.0,5.0,9.0,23.0,sudeste
M,SC,inteligência artificial,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,23,8.0,11.0,12.0,31.0,sul
M,GO,engenharia de software,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,23,10.0,18.0,9.0,37.0,centro_oeste
M,SC,inteligência artificial,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,30,8.0,13.0,11.0,32.0,sul
F,MG,sistemas de informação,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,26,5.0,7.0,5.0,17.0,sudeste
F,MG,inteligência artificial,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,25,6.0,6.0,10.0,22.0,sudeste
F,SC,engenharia de software,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,23,5.0,5.0,9.0,19.0,sul
M,SP,sistemas de computação,1.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,21,11.0,18.0,12.0,41.0,sudeste
M,SP,computação aplicada,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,35,5.0,11.0,5.0,21.0,sudeste
F,RS,engenharia de software,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,24,5.0,8.0,8.0,21.0,sul
F,RS,inteligência artificial,3.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,23,11.0,17.0,7.0,35.0,sul
F,SP,sistemas de computação,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,24,5.0,15.0,6.0,26.0,sudeste
F,RS,inteligência artificial,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,27,9.0,12.0,9.0,30.0,sul
M,CE,sistemas de computação,0.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,24,9.0,12.0,8.0,29.0,nordeste
M,AL,sistemas de computação,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,22,12.0,18.0,11.0,41.0,nordeste
M,PI,sistemas de informação,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,23,5.0,16.0,8.0,29.0,nordeste
M,PI,sistemas de computação,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,30,7.0,7.0,6.0,20.0,nordeste
M,RN,visão computacional,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,26,7.0,15.0,12.0,34.0,nordeste
M,CE,sistemas de informação,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,32,8.0,10.0,10.0,28.0,nordeste
M,AL,engenharia de software,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,32,7.0,11.0,7.0,25.0,nordeste
M,PI,metodologias e técnicas de computação,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,42,2.0,10.0,7.0,19.0,nordeste
M,MG,banco de dados,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,23,8.0,11.0,13.0,32.0,sudeste
M,SP,computação aplicada,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,43,3.0,7.0,7.0,17.0,sudeste
M,CE,sistemas de computação,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,20,6.0,14.0,9.0,29.0,nordeste
M,RN,inteligência artificial,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,23,7.0,14.0,7.0,28.0,nordeste
M,CE,sistemas de informação,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,30,3.0,11.0,7.0,21.0,nordeste
M,PR,inteligência artificial,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,37,7.0,14.0,12.0,33.0,sul
M,PA,inteligência artificial,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,26,6.0,8.0,7.0,21.0,norte
F,MG,engenharia de software,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,23,4.0,9.0,8.0,21.0,sudeste
M,PA,inteligência artificial,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,22,5.0,16.0,10.0,31.0,norte
M,RJ,inteligência artificial,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,22,9.0,11.0,11.0,31.0,sudeste
M,PB,redes de computadores,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,31,7.0,11.0,9.0,27.0,nordeste
M,DF,redes de computadores,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,38,7.0,8.0,8.0,23.0,centro_oeste
M,SC,sistemas de computação,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,23,6.0,10.0,11.0,27.0,sul
M,MG,redes de computadores,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,21,9.0,18.0,10.0,37.0,sudeste
M,CE,visão computacional,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,22,10.0,18.0,4.0,32.0,nordeste
M,SP,engenharia de software,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,23,6.0,10.0,8.0,24.0,sudeste
M,SC,inteligência artificial,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,21,8.0,18.0,9.0,35.0,sul
M,MG,inteligência artificial,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,23,7.0,20.0,12.0,39.0,sudeste
M,RS,sistemas de computação,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,24,14.0,20.0,13.0,47.0,sul
M,RJ,otimização,0.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,25,13.0,15.0,11.0,39.0,sudeste
M,RS,sistemas embarcados,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,21,10.0,22.0,9.0,41.0,sul
M,PR,otimização,1.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,19,12.0,16.0,7.0,35.0,sul
M,MG,sistemas de computação,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,23,10.0,13.0,12.0,35.0,sudeste
M,MG,inteligência artificial,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,22,8.0,16.0,7.0,31.0,sudeste
M,PB,engenharia de software,1.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,26,12.0,10.0,12.0,34.0,nordeste
M,PB,engenharia de software,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,30,10.0,16.0,9.0,35.0,nordeste
M,SE,redes de computadores,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,23,6.0,16.0,11.0,33.0,nordeste
M,ES,engenharia de software,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,26,3.0,14.0,11.0,28.0,sudeste
M,CE,sistemas de computação,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,24,10.0,11.0,6.0,27.0,nordeste
M,MG,inteligência artificial,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,23,10.0,16.0,9.0,35.0,sudeste
M,PB,redes de computadores,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,36,5.0,11.0,12.0,28.0,nordeste
M,PB,engenharia de software,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,23,3.0,12.0,7.0,22.0,nordeste
M,RS,inteligência artificial,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,22,11.0,16.0,8.0,35.0,sul
M,MG,sistemas de computação,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,37,6.0,8.0,12.0,26.0,sudeste
M,PR,inteligência artificial,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,34,5.0,15.0,10.0,30.0,sul
M,PR,inteligência artificial,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,24,9.0,18.0,8.0,35.0,sul
M,RS,sistemas de computação,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,22,6.0,9.0,10.0,25.0,sul
M,SP,redes de computadores,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,32,8.0,8.0,7.0,23.0,sudeste
M,MG,inteligência artificial,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,22,12.0,15.0,10.0,37.0,sudeste
M,MG,inteligência artificial,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,22,6.0,16.0,8.0,30.0,sudeste
M,SP,computação aplicada,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,33,7.0,15.0,7.0,29.0,sudeste
M,ES,inteligência artificial,2.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,41,9.0,18.0,10.0,37.0,sudeste
M,MA,metodologias e técnicas de computação,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,24,6.0,7.0,7.0,20.0,nordeste
F,PI,sistemas de computação,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,31,2.0,12.0,8.0,22.0,nordeste
F,CE,otimização,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,21,9.0,7.0,6.0,22.0,nordeste
M,PR,inteligência artificial,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,23,6.0,14.0,9.0,29.0,sul
F,SP,sistemas de computação,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,22,8.0,15.0,12.0,35.0,sudeste
F,RS,engenharia de software,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,21,6.0,11.0,9.0,26.0,sul
M,CE,sistemas de informação,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,25,4.0,8.0,12.0,24.0,nordeste
F,MG,sistemas de computação,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,32,8.0,12.0,10.0,30.0,sudeste
M,PB,sistemas de informação,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,28,9.0,12.0,9.0,30.0,nordeste
M,SP,banco de dados,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,25,10.0,16.0,9.0,35.0,sudeste
M,SC,inteligência artificial,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,41,4.0,11.0,9.0,24.0,sul
F,RS,sistemas embarcados,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,41,10.0,9.0,6.0,25.0,sul
F,PB,engenharia de software,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24,8.0,13.0,9.0,30.0,nordeste
M,BA,redes de computadores,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,28,2.0,8.0,7.0,17.0,nordeste
M,RS,sistemas de computação,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,24,4.0,8.0,8.0,20.0,sul
M,MG,engenharia de software,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,27,14.0,15.0,10.0,39.0,sudeste
M,MG,inteligência artificial,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,22,8.0,13.0,5.0,26.0,sudeste
M,SP,computação aplicada,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,20,3.0,11.0,9.0,23.0,sudeste
M,SC,sistemas de computação,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,22,5.0,12.0,9.0,26.0,sul
F,MS,engenharia de software,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,26,7.0,6.0,11.0,24.0,centro_oeste
F,SP,computação aplicada,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,21,6.0,11.0,10.0,27.0,sudeste
F,SP,computação aplicada,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,23,8.0,16.0,12.0,36.0,sudeste
F,SC,sistemas embarcados,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,26,2.0,8.0,7.0,17.0,sul
