SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,linhas_pesquisas,area_concentration,REGIAO
M,RJ,inteligência artificial,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,25,16.0,17.0,10.0,43.0,inteligência artificial,computacao,sudeste
M,MA,aplicações computacionais,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,23,8.0,14.0,9.0,31.0,linhas concentradas,informatica,nordeste
M,RS,sistemas embarcados,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,38,4.0,7.0,10.0,21.0,redes de computadores,computacao,sul
M,MS,engenharia de software,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,30,6.0,10.0,8.0,24.0,engenharia de software,informatica,centro_oeste
M,ES,inteligência artificial,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,26,5.0,10.0,7.0,22.0,inteligência artificial,computacao,sudeste
M,MA,aplicações computacionais,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,26,4.0,8.0,10.0,22.0,linhas concentradas,informatica,nordeste
M,TO,sistemas de computação,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,20,8.0,15.0,12.0,35.0,linhas concentradas,informatica,norte
M,RN,inteligência artificial,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,25,5.0,14.0,5.0,24.0,inteligência artificial,computacao,nordeste
M,PR,sistemas de informação,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,37,6.0,13.0,8.0,27.0,redes de computadores,computacao,sul
M,RJ,inteligência artificial,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,42,9.0,14.0,11.0,34.0,inteligência artificial,computacao,sudeste
M,RS,engenharia de software,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,6.0,6.0,7.0,19.0,engenharia de software,informatica,sul
M,MT,aplicações computacionais,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,22,9.0,12.0,8.0,29.0,linhas concentradas,informatica,centro_oeste
M,SP,aplicações computacionais,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,32,9.0,19.0,10.0,38.0,linhas concentradas,informatica,sudeste
M,MG,aplicações computacionais,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,23,6.0,14.0,8.0,28.0,linhas concentradas,informatica,sudeste
M,MG,visão computacional,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,22,15.0,15.0,11.0,41.0,redes de computadores,computacao,sudeste
M,MA,aplicações computacionais,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,27,6.0,11.0,13.0,30.0,linhas concentradas,informatica,nordeste
M,MG,inteligência artificial,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,33,7.0,9.0,12.0,28.0,inteligência artificial,computacao,sudeste
M,PR,inteligência artificial,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,29,8.0,10.0,12.0,30.0,inteligência artificial,computacao,sul
F,MG,banco de dados,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,30,6.0,11.0,9.0,26.0,linhas concentradas,informatica,sudeste
F,PR,redes de computadores,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,28,8.0,12.0,8.0,28.0,redes de computadores,computacao,sul
F,MG,aplicações computacionais,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,22,12.0,19.0,10.0,41.0,linhas concentradas,informatica,sudeste
F,SP,banco de dados,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,25,3.0,9.0,5.0,17.0,linhas concentradas,informatica,sudeste
M,RS,aplicações computacionais,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,22,7.0,8.0,7.0,22.0,linhas concentradas,informatica,sul
F,PR,redes de computadores,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,23,10.0,14.0,12.0,36.0,redes de computadores,computacao,sul
M,SE,engenharia de software,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,27,7.0,13.0,8.0,28.0,engenharia de software,informatica,nordeste
M,RS,engenharia de software,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,25,7.0,10.0,7.0,24.0,engenharia de software,informatica,sul
M,PI,sistemas de computação,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,24,11.0,15.0,11.0,37.0,linhas concentradas,informatica,nordeste
M,SP,computação aplicada,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,23,8.0,11.0,7.0,26.0,linhas concentradas,informatica,sudeste
M,RJ,sistemas de computação,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50,5.0,8.0,4.0,17.0,linhas concentradas,informatica,sudeste
M,PA,engenharia de software,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,31,8.0,12.0,10.0,30.0,engenharia de software,informatica,norte
M,PB,aplicações computacionais,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,26,4.0,14.0,7.0,25.0,linhas concentradas,informatica,nordeste
M,AM,visão computacional,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,21,3.0,10.0,12.0,25.0,redes de computadores,computacao,norte
M,PA,sistemas de informação,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,40,3.0,6.0,8.0,17.0,redes de computadores,computacao,norte
M,MT,engenharia de software,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,24,6.0,12.0,6.0,24.0,engenharia de software,informatica,centro_oeste
M,PB,engenharia de software,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,26,7.0,10.0,8.0,25.0,engenharia de software,informatica,nordeste
M,RN,aplicações computacionais,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,21,7.0,8.0,9.0,24.0,linhas concentradas,informatica,nordeste
M,AC,banco de dados,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,24,3.0,13.0,6.0,22.0,linhas concentradas,informatica,norte
M,SP,computação aplicada,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,21,14.0,16.0,10.0,40.0,linhas concentradas,informatica,sudeste
M,MA,aplicações computacionais,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,23,10.0,18.0,11.0,39.0,linhas concentradas,informatica,nordeste
F,RS,metodologias e técnicas de computação,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,24,5.0,11.0,7.0,23.0,redes de computadores,computacao,sul
F,SP,computação aplicada,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,23,15.0,15.0,12.0,42.0,linhas concentradas,informatica,sudeste
F,PR,redes de computadores,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,23,6.0,6.0,5.0,17.0,redes de computadores,computacao,sul
F,MG,inteligência artificial,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,23,6.0,13.0,9.0,28.0,inteligência artificial,computacao,sudeste
F,SP,engenharia de software,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,23,8.0,7.0,7.0,22.0,engenharia de software,informatica,sudeste
F,PR,aplicações computacionais,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,21,9.0,11.0,9.0,29.0,linhas concentradas,informatica,sul
F,CE,sistemas de computação,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,25,5.0,11.0,12.0,28.0,linhas concentradas,informatica,nordeste
F,RS,aplicações computacionais,1.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,24,9.0,12.0,11.0,32.0,linhas concentradas,informatica,sul
F,PR,inteligência artificial,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,23,9.0,17.0,12.0,38.0,inteligência artificial,computacao,sul
F,RJ,engenharia de software,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,26,3.0,15.0,5.0,23.0,engenharia de software,informatica,sudeste
F,BA,aplicações computacionais,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,23,5.0,15.0,12.0,32.0,linhas concentradas,informatica,nordeste
F,RS,aplicações computacionais,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,27,5.0,6.0,6.0,17.0,linhas concentradas,informatica,sul
F,PA,inteligência artificial,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,25,9.0,14.0,9.0,32.0,inteligência artificial,computacao,norte
F,PR,redes de computadores,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,23,11.0,14.0,9.0,34.0,redes de computadores,computacao,sul
F,PB,aplicações computacionais,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,32,5.0,6.0,6.0,17.0,linhas concentradas,informatica,nordeste
F,RS,sistemas de computação,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,23,11.0,13.0,10.0,34.0,linhas concentradas,informatica,sul
F,SP,otimização,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,23,8.0,7.0,6.0,21.0,inteligência artificial,computacao,sudeste
F,MG,banco de dados,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,26,4.0,16.0,6.0,26.0,linhas concentradas,informatica,sudeste
F,RJ,aplicações computacionais,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,34,3.0,6.0,8.0,17.0,linhas concentradas,informatica,sudeste
F,GO,banco de dados,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,22,7.0,11.0,7.0,25.0,linhas concentradas,informatica,centro_oeste
F,PR,inteligência artificial,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,26,4.0,8.0,5.0,17.0,inteligência artificial,computacao,sul
F,SP,sistemas de computação,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,27,10.0,11.0,6.0,27.0,linhas concentradas,informatica,sudeste
F,ES,aplicações computacionais,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,21,4.0,12.0,14.0,30.0,linhas concentradas,informatica,sudeste
M,RS,aplicações computacionais,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,30,8.0,5.0,7.0,20.0,linhas concentradas,informatica,sul
M,MS,inteligência artificial,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,22,6.0,10.0,9.0,25.0,inteligência artificial,computacao,centro_oeste
M,PR,inteligência artificial,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,24,6.0,9.0,7.0,22.0,inteligência artificial,computacao,sul
M,SP,engenharia de software,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,38,9.0,17.0,12.0,38.0,engenharia de software,informatica,sudeste
M,RJ,otimização,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,23,16.0,17.0,13.0,46.0,inteligência artificial,computacao,sudeste
M,PR,engenharia de software,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,39,6.0,11.0,13.0,30.0,engenharia de software,informatica,sul
M,PB,sistemas de informação,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,28,6.0,15.0,10.0,31.0,redes de computadores,computacao,nordeste
M,RS,aplicações computacionais,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,24,5.0,10.0,10.0,25.0,linhas concentradas,informatica,sul
M,RJ,engenharia de software,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,25,8.0,14.0,8.0,30.0,engenharia de software,informatica,sudeste
M,PB,engenharia de software,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,24,7.0,13.0,9.0,29.0,engenharia de software,informatica,nordeste
M,MA,aplicações computacionais,2.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,32,7.0,8.0,6.0,21.0,linhas concentradas,informatica,nordeste
M,RS,aplicações computacionais,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,22,3.0,7.0,9.0,19.0,linhas concentradas,informatica,sul
M,ES,inteligência artificial,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,21,10.0,10.0,10.0,30.0,inteligência artificial,computacao,sudeste
M,PR,aplicações computacionais,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,40,7.0,7.0,8.0,22.0,linhas concentradas,informatica,sul
M,RJ,aplicações computacionais,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,21,3.0,12.0,7.0,22.0,linhas concentradas,informatica,sudeste
M,PB,engenharia de software,2.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,26,12.0,14.0,9.0,35.0,engenharia de software,informatica,nordeste
M,PR,aplicações computacionais,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,38,9.0,9.0,10.0,28.0,linhas concentradas,informatica,sul
M,PB,redes de computadores,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,23,10.0,18.0,10.0,38.0,redes de computadores,computacao,nordeste
M,MG,sistemas de computação,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,23,8.0,12.0,6.0,26.0,linhas concentradas,informatica,sudeste
M,SP,sistemas de computação,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,24,11.0,17.0,8.0,36.0,linhas concentradas,informatica,sudeste
M,SP,sistemas de computação,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,24,11.0,17.0,6.0,34.0,linhas concentradas,informatica,sudeste
M,MS,aplicações computacionais,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,46,10.0,16.0,8.0,34.0,linhas concentradas,informatica,centro_oeste
M,MG,banco de dados,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,32,6.0,9.0,8.0,23.0,linhas concentradas,informatica,sudeste
M,RS,aplicações computacionais,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,29,14.0,17.0,14.0,45.0,linhas concentradas,informatica,sul
M,MA,computação aplicada,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,25,6.0,11.0,5.0,22.0,linhas concentradas,informatica,nordeste
M,PB,engenharia de software,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,32,7.0,14.0,11.0,32.0,engenharia de software,informatica,nordeste
M,MS,redes de computadores,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,26,3.0,11.0,11.0,25.0,redes de computadores,computacao,centro_oeste
M,PA,engenharia de software,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,33,5.0,9.0,7.0,21.0,engenharia de software,informatica,norte
M,SP,computação aplicada,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,25,7.0,15.0,9.0,31.0,linhas concentradas,informatica,sudeste
M,SP,computação aplicada,0.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,21,9.0,17.0,9.0,35.0,linhas concentradas,informatica,sudeste
