NÚMERO DE INSCRIÇÃO,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,ANO
42102834448,Presente,C,E,B,B,A,B,B,B,D,E,C,D,D,A,C,C,C,A,C,C,C,E,B,E,A,E,B,C,E,D,A,D,D,C,E,B,E,D,E,E,B,B,A,B,E,C,D,C,B,D,B,A,A,A,D,A,E,B,B,E,C,B,A,A,D,D,A,E,B,D,2017
42101834141,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101829015,Presente,C,E,B,E,D,A,B,B,B,C,C,D,C,E,C,C,E,A,E,D,E,D,B,E,C,D,B,C,D,D,B,B,D,B,B,C,E,D,E,E,B,D,A,B,A,E,D,A,B,D,D,C,D,A,D,A,B,A,D,E,C,B,B,A,D,D,A,B,B,D,2017
42101834195,Presente,C,E,C,A,C,B,B,C,C,C,B,D,C,C,A,C,C,C,E,C,A,C,E,E,C,C,B,C,C,D,B,B,D,E,B,C,D,E,C,E,C,D,E,B,B,C,D,C,C,E,C,A,D,A,D,E,D,D,D,C,C,C,C,A,E,D,E,C,B,D,2017
42102834724,Presente,E,B,D,B,B,E,C,A,B,D,A,D,E,A,C,B,B,B,C,C,C,A,B,B,E,E,C,A,E,A,B,E,D,C,B,B,E,D,B,C,A,A,D,C,D,D,A,D,D,A,D,E,D,C,B,C,B,E,D,A,A,A,D,B,E,B,A,D,D,C,2017
42101820221,Presente,C,C,C,B,C,C,D,B,D,A,C,B,D,E,B,C,E,D,A,C,C,B,E,C,E,D,D,C,B,B,E,A,C,E,B,A,E,E,E,B,C,D,D,D,A,A,D,B,D,E,B,E,B,C,C,A,D,B,A,C,D,D,B,D,A,A,B,D,A,A,2017
42101812207,Presente,C,E,B,B,B,C,B,C,A,E,C,A,D,B,A,C,A,D,E,A,A,D,B,E,C,D,B,C,E,D,A,B,D,C,E,E,E,D,E,C,B,D,E,D,A,A,C,D,C,E,D,B,A,A,C,C,E,A,B,B,A,B,D,A,D,D,C,A,B,D,2017
42101821298,Presente,D,B,B,A,A,B,B,C,E,D,C,E,A,E,B,B,C,B,E,D,A,D,E,E,C,B,B,C,D,D,A,B,D,A,D,B,E,B,C,C,B,A,A,B,B,D,C,C,D,D,B,E,B,C,D,D,E,A,B,C,E,B,D,D,E,A,A,B,B,D,2017
42101831211,Presente,C,C,B,B,D,D,E,B,A,D,C,B,B,D,E,D,D,C,E,B,A,D,B,E,C,B,B,C,B,D,A,B,D,B,B,D,C,E,D,D,B,D,A,B,B,C,D,A,D,E,B,E,A,A,D,A,D,E,A,D,E,B,C,A,B,D,C,E,B,D,2017
42101823189,Presente,D,E,C,B,D,B,B,E,A,A,C,C,A,B,C,B,A,B,A,D,A,E,B,E,C,D,B,C,A,D,A,B,D,B,A,B,E,E,D,B,A,E,D,B,A,D,B,D,C,D,E,A,A,A,C,C,D,C,D,D,E,B,B,D,B,D,A,D,B,D,2017
42101809297,Presente,C,A,B,D,C,E,D,C,A,B,C,B,C,B,C,A,D,C,A,D,D,B,B,E,A,B,B,C,D,D,B,B,D,C,E,A,E,E,D,E,C,D,D,B,E,C,D,C,C,C,C,C,A,A,D,B,A,B,D,C,E,B,C,A,D,D,B,B,E,D,2017
42101829772,Presente,C,D,D,B,C,B,B,E,C,E,D,B,A,B,C,C,D,B,E,D,D,E,B,C,C,D,B,C,D,D,A,B,D,E,B,A,E,D,E,E,E,D,E,E,B,D,D,A,C,D,C,B,A,A,D,B,D,A,B,E,D,B,A,A,E,D,A,E,B,D,2017
42101834581,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101824205,Presente,D,C,B,B,C,C,E,E,D,D,A,B,B,D,A,C,D,C,E,D,A,C,B,C,C,E,D,C,B,D,A,D,D,D,B,A,E,B,C,B,C,D,C,A,B,A,C,D,D,D,C,C,E,A,B,D,D,C,D,B,B,B,D,A,D,D,C,A,B,D,2017
42101809546,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101834599,Presente,C,E,C,E,A,B,E,D,B,C,C,D,D,A,B,D,B,C,D,D,E,D,B,E,E,D,B,C,D,D,B,B,D,B,E,B,E,E,E,A,C,D,B,C,A,D,E,D,A,D,C,C,D,D,B,A,D,C,D,B,E,E,A,A,E,D,A,E,B,C,2017
42101833912,Presente,D,B,A,E,A,B,B,C,A,A,C,D,B,B,E,C,E,A,E,B,A,A,B,E,C,B,B,C,A,D,A,B,D,E,A,A,E,E,E,C,B,D,A,B,D,C,B,B,A,D,C,C,C,A,D,D,B,E,D,C,C,B,D,A,A,D,A,D,B,C,2017
42101830885,Presente,C,B,E,B,D,C,C,C,D,C,A,A,C,C,C,D,E,B,C,D,E,E,B,E,D,A,B,C,E,D,A,D,D,B,A,A,E,E,A,C,C,A,A,B,B,A,B,B,C,C,E,E,D,D,D,D,C,E,E,B,C,B,C,A,E,A,A,D,B,C,2017
42101811053,Presente,C,A,D,E,E,C,B,D,C,D,C,C,E,D,C,D,E,D,E,B,D,B,E,B,C,E,D,A,E,D,B,E,D,E,B,E,C,E,D,D,D,D,D,E,C,E,C,D,B,E,C,E,C,D,C,C,D,E,A,C,B,B,C,D,D,D,D,D,C,D,2017
42101826465,Presente,C,E,E,E,D,B,B,E,D,A,D,B,C,D,A,D,A,B,E,B,A,E,B,E,C,D,B,C,D,D,A,D,D,B,E,C,E,D,C,C,D,D,E,B,B,C,A,A,E,D,D,E,A,B,D,A,E,A,A,C,C,B,C,A,D,D,A,D,B,D,2017
42101833812,Presente,D,E,B,A,D,B,B,A,A,A,C,E,D,B,D,E,D,A,E,D,A,C,A,C,C,D,B,C,E,B,A,B,D,E,B,A,A,D,B,E,B,D,D,B,E,D,D,D,C,D,D,E,D,A,D,D,E,E,D,E,E,D,A,A,B,D,A,B,B,D,2017
42101812657,Presente,B,E,A,A,C,D,B,D,C,A,A,C,D,D,C,C,C,A,D,D,E,D,E,C,C,E,B,E,D,D,C,D,B,E,A,D,B,E,D,E,C,C,B,B,E,C,E,C,E,D,A,B,A,A,A,B,C,B,B,E,E,D,D,A,A,D,E,D,C,D,2017
42101810612,Presente,D,E,B,C,D,A,B,E,B,B,C,D,D,B,E,D,E,C,A,D,D,C,A,E,C,D,B,C,E,D,A,B,D,B,B,C,A,D,E,E,B,E,E,B,E,C,A,A,D,E,D,C,D,A,D,C,B,B,A,D,C,B,C,A,D,A,A,D,B,D,2017
42101833531,Presente,D,C,B,B,D,B,B,D,B,E,C,D,D,D,C,B,C,B,A,D,E,B,A,E,C,B,B,C,C,D,B,B,D,B,B,C,E,E,B,A,B,E,E,B,E,D,D,D,E,D,A,E,B,A,D,B,E,A,D,B,C,D,D,E,B,D,C,C,C,D,2017
42101824596,Presente,D,E,D,A,A,B,B,E,D,B,D,D,A,B,D,C,B,E,E,C,E,E,B,E,D,C,B,C,B,D,A,E,D,B,C,*,E,D,B,A,A,E,E,B,E,E,B,A,B,A,C,C,B,D,D,B,D,B,D,D,E,B,C,C,D,D,A,E,B,D,2017
42101835674,Presente,C,B,D,B,D,D,D,E,D,A,D,E,E,D,C,D,B,D,E,B,C,C,D,D,D,E,C,B,A,E,B,A,D,E,B,D,A,D,A,D,B,E,D,C,A,D,E,E,D,E,D,C,C,E,E,A,A,E,B,B,A,E,D,D,C,B,C,B,D,C,2017
42101809584,Presente,C,D,B,B,D,C,B,A,E,C,C,A,C,B,A,C,D,C,D,A,E,A,B,E,C,D,B,C,D,D,B,B,D,A,A,A,E,C,C,E,C,D,B,D,E,C,E,D,E,C,B,C,D,B,D,C,D,A,A,A,B,B,A,A,D,D,E,E,B,D,2017
42101831748,Presente,B,A,C,E,C,A,B,E,C,D,C,B,D,A,A,B,D,B,E,D,E,D,A,C,C,B,B,B,E,D,B,D,D,B,A,A,D,C,E,C,B,A,B,E,D,E,E,D,B,D,B,E,D,A,D,B,B,D,B,D,C,D,D,A,D,D,D,D,C,D,2017
42101822380,Presente,B,C,B,E,B,C,B,C,A,A,C,B,C,B,E,B,C,D,E,A,A,B,A,E,A,D,B,E,D,D,C,D,D,D,E,A,E,D,E,D,B,A,D,A,A,D,D,A,C,D,A,A,A,A,D,C,E,A,E,C,B,B,A,B,D,E,A,D,B,D,2017
42101827390,Presente,C,E,A,B,E,C,B,D,A,D,C,C,E,B,E,C,C,E,A,D,E,E,B,E,C,A,B,C,B,D,D,B,D,B,E,C,E,E,E,B,C,A,A,B,B,D,D,A,D,D,B,E,D,B,D,A,B,A,A,B,C,D,C,A,D,D,C,D,B,D,2017
42101809470,Presente,D,A,E,C,A,E,C,A,E,D,D,E,C,A,D,C,A,E,C,E,B,C,C,E,B,C,B,A,A,D,D,A,B,E,D,B,D,D,C,D,B,C,A,B,E,B,C,D,B,C,C,E,D,A,D,C,E,E,A,C,D,B,D,D,D,E,E,E,B,D,2017
42101825704,Presente,B,A,C,D,C,C,B,B,E,A,A,B,D,C,A,D,C,A,B,A,A,D,E,C,A,B,B,C,D,B,B,D,D,B,B,A,A,D,C,A,E,C,E,C,E,A,E,E,C,D,C,D,D,B,A,C,E,E,D,C,B,B,E,A,D,D,A,C,B,D,2017
42101810015,Presente,D,B,D,D,D,D,D,D,D,A,D,C,E,D,A,D,A,D,D,D,C,E,C,E,E,E,C,A,E,D,B,E,D,E,B,B,B,C,E,D,D,E,B,C,A,C,D,B,A,E,D,C,D,D,A,D,A,A,C,B,B,E,D,B,C,B,A,A,D,D,2017
42101832344,Presente,E,E,E,A,A,A,B,D,A,E,B,D,D,B,D,C,C,A,E,B,E,E,B,E,C,D,B,D,A,D,D,B,D,E,A,A,B,E,E,E,B,D,A,B,E,A,B,B,C,D,B,A,D,A,D,A,E,E,D,B,C,B,C,A,A,D,A,B,B,D,2017
42101830823,Presente,C,C,B,A,D,B,B,D,D,D,C,E,B,A,D,C,A,B,E,A,E,E,B,E,C,D,B,C,C,D,E,B,D,E,E,A,A,E,E,E,B,D,E,B,B,D,B,A,E,E,D,C,D,A,C,A,B,A,D,E,A,B,B,A,B,D,A,E,B,D,2017
42101810800,Presente,C,E,E,E,B,C,B,E,E,D,C,D,E,A,C,C,B,E,E,E,A,E,B,C,A,B,B,B,E,D,B,B,D,E,A,A,E,D,E,E,B,C,E,B,B,A,A,D,C,D,D,E,D,A,B,D,D,E,D,B,C,D,C,A,D,E,A,D,B,E,2017
42101810019,Presente,B,B,A,E,A,C,D,B,D,A,A,E,E,E,C,B,B,C,C,B,E,E,B,C,A,D,B,A,E,A,E,D,D,E,E,A,B,D,B,E,B,A,D,E,A,E,A,C,E,D,D,B,D,B,B,C,A,A,C,C,B,D,A,A,A,D,A,C,B,D,2017
42101827233,Presente,C,C,A,E,A,B,B,B,E,C,C,B,C,B,D,B,C,A,A,D,A,D,B,E,C,B,B,C,E,D,B,B,D,A,E,B,E,E,B,D,B,D,A,B,E,D,D,C,B,D,E,E,A,A,D,A,E,A,D,E,C,B,A,A,B,D,A,B,B,D,2017
42101811415,Presente,D,E,B,B,D,A,B,B,A,C,C,D,D,A,D,B,C,A,E,A,A,D,B,E,D,D,B,C,D,D,A,B,D,B,E,B,E,D,C,B,E,D,E,B,A,D,D,E,C,E,E,D,A,D,D,A,E,E,D,*,E,B,D,D,B,D,A,D,B,D,2017
42101823232,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101821676,Presente,D,E,C,E,C,C,B,B,C,D,E,B,D,A,B,B,A,B,E,A,E,D,C,E,C,C,B,E,C,D,A,C,D,E,C,A,E,B,B,B,A,E,E,A,A,C,D,B,C,D,B,C,D,B,E,B,E,A,E,C,E,B,C,A,B,E,E,D,B,D,2017
42101832552,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42102819917,Presente,C,B,A,B,A,D,D,C,D,B,C,B,D,E,D,D,D,A,A,A,A,E,B,C,C,B,B,D,E,D,A,B,D,B,D,A,D,E,C,C,B,E,E,E,B,C,C,D,D,A,A,E,D,A,D,A,A,A,A,B,E,B,C,D,D,D,D,E,C,D,2017
42101811444,Presente,E,D,D,B,B,A,E,E,C,B,B,A,A,A,B,B,E,E,E,E,A,E,E,E,C,D,B,C,D,D,B,D,D,B,A,A,E,D,B,E,E,C,E,B,B,A,D,A,D,D,A,A,A,A,C,C,D,C,A,B,C,B,C,A,B,D,A,D,B,D,2017
42101829165,Presente,D,E,A,A,E,B,B,D,B,C,B,A,A,B,D,B,C,A,E,B,A,D,B,E,C,B,B,C,C,D,A,B,D,B,E,B,E,E,C,D,E,D,B,B,E,D,A,E,E,E,E,B,C,A,D,C,E,E,A,D,C,B,D,D,B,D,A,D,B,D,2017
42101834979,Presente,B,C,A,D,B,A,B,D,A,E,B,E,B,C,D,C,B,C,E,B,C,E,B,C,A,C,B,C,D,D,E,C,D,A,A,E,B,D,B,D,A,B,D,B,E,C,B,A,C,D,A,E,C,B,C,C,E,A,D,E,C,D,B,A,C,D,E,A,B,D,2017
42101833362,Presente,C,A,C,B,D,A,B,D,C,B,C,A,B,D,E,D,D,A,B,D,A,E,A,E,C,D,B,C,B,A,A,B,D,D,B,A,E,D,C,D,C,D,B,B,A,C,D,D,B,D,E,E,D,D,D,C,B,B,D,E,C,B,C,A,D,D,A,B,B,D,2017
42101823200,Presente,E,C,A,A,D,B,B,D,B,C,C,B,D,B,C,C,D,D,B,D,A,D,B,E,C,E,B,C,C,D,A,B,D,C,C,C,E,A,B,E,C,D,A,A,A,C,D,C,D,E,E,D,B,A,D,A,B,E,D,E,D,B,C,A,B,D,A,C,B,D,2017
42101809524,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101810339,Presente,A,E,B,A,A,E,D,C,C,D,D,A,B,B,C,D,B,B,A,D,E,E,B,E,C,E,B,C,E,D,D,B,D,A,A,B,D,E,A,E,B,A,B,B,A,D,A,C,C,E,C,B,A,A,D,C,E,A,D,B,A,B,C,D,D,D,B,B,B,D,2017
42101826244,Presente,C,C,B,A,E,A,C,B,D,B,C,A,D,E,B,B,C,B,E,D,E,C,A,E,E,C,B,B,B,E,B,A,D,E,C,C,A,D,E,D,C,D,B,C,E,C,A,A,C,E,C,A,C,A,D,D,D,A,A,C,B,A,B,A,E,D,A,B,E,D,2017
42101834333,Presente,C,B,C,B,D,B,B,D,B,C,C,A,A,E,C,B,D,A,E,D,D,A,B,E,C,C,B,C,E,D,A,D,D,A,E,A,A,D,C,C,C,D,E,E,B,B,B,E,C,C,C,E,A,A,D,C,E,A,D,B,E,B,D,A,B,C,B,D,B,D,2017
42101835119,Presente,C,E,B,A,B,B,B,B,D,E,C,D,A,E,E,B,B,A,B,A,C,B,B,E,C,D,B,E,D,D,C,C,D,B,D,E,E,D,E,A,C,A,D,B,E,A,A,D,A,C,C,D,A,A,D,A,E,A,D,E,C,B,C,A,D,D,A,E,B,D,2017
42101829554,Presente,C,B,D,A,C,E,D,B,D,A,E,B,D,C,C,B,A,D,B,E,C,B,E,E,C,A,B,C,E,D,B,E,D,B,D,E,B,A,E,B,C,D,D,D,E,B,B,C,E,D,D,A,C,A,D,E,B,A,B,E,B,B,C,D,E,D,A,D,B,D,2017
42101809251,Presente,A,E,C,A,E,B,B,D,A,C,B,C,D,D,A,B,D,C,A,D,C,A,A,E,E,D,D,C,E,B,C,D,D,E,E,C,A,D,D,E,B,D,E,B,D,C,D,A,C,C,E,C,A,A,B,C,E,A,A,B,E,B,D,A,B,D,E,E,B,D,2017
42101825965,Presente,C,D,A,E,E,C,B,B,D,C,C,A,D,A,E,C,C,B,A,A,E,E,B,E,C,B,B,C,D,D,D,B,D,B,A,E,E,C,B,E,D,D,A,D,B,A,E,D,C,D,A,*,A,B,D,C,E,A,A,E,D,B,B,A,C,D,A,D,B,D,2017
42101833229,Presente,C,E,A,A,B,C,B,D,B,D,C,B,C,C,D,B,C,C,D,D,D,D,B,E,C,D,B,C,D,D,A,B,D,E,D,B,B,E,E,A,C,D,D,B,E,A,C,D,E,C,A,C,D,A,D,A,E,B,D,C,E,B,D,A,D,C,A,D,C,C,2017
42101828778,Presente,B,D,B,E,B,A,B,D,E,C,C,A,D,B,D,C,B,E,B,B,A,D,B,E,C,C,B,C,E,D,D,A,D,E,A,A,C,D,D,E,E,C,E,B,E,B,D,E,A,D,A,E,A,A,D,B,E,A,D,B,C,C,D,A,D,D,B,D,B,D,2017
42101810209,Presente,B,A,C,D,D,D,B,B,A,B,C,E,E,B,A,B,C,C,C,A,E,B,C,E,C,C,B,C,D,D,A,B,D,B,B,A,A,E,E,B,B,D,A,B,B,D,D,D,C,D,C,E,A,D,D,D,A,A,D,E,C,B,C,D,D,D,E,D,B,D,2017
42101811318,Presente,C,B,C,B,A,B,B,C,A,C,C,A,C,D,D,B,D,C,E,B,A,D,E,D,C,B,B,C,A,D,A,B,D,B,A,B,C,D,E,E,E,D,A,B,B,C,D,D,B,D,C,E,D,A,D,A,E,A,A,E,C,B,C,A,E,E,C,D,C,D,2017
42101819348,Presente,E,B,C,A,A,B,B,E,A,D,C,A,A,B,E,D,C,A,A,A,A,D,E,E,C,B,B,C,C,D,A,B,D,D,E,D,B,A,E,D,C,E,E,B,A,A,A,D,B,E,E,E,A,A,D,C,B,B,D,A,C,B,D,A,C,D,A,B,B,D,2017
42101827573,Presente,C,E,D,B,E,C,C,A,B,B,D,A,A,C,E,B,E,B,C,D,E,E,A,E,E,C,C,C,D,D,B,E,E,A,D,E,E,E,E,D,E,D,A,C,A,A,A,C,B,D,D,C,D,D,D,D,D,A,A,E,E,A,A,D,A,E,B,D,B,D,2017
42101835742,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101821262,Presente,C,E,C,B,D,B,B,B,C,C,C,C,C,C,A,D,C,B,E,C,C,D,B,E,A,D,B,C,D,D,E,D,B,E,A,B,A,D,E,E,E,A,E,E,A,D,D,C,D,D,A,C,D,A,B,C,E,E,D,E,D,B,C,E,D,D,C,E,B,D,2017
42101811689,Presente,C,A,B,E,B,C,D,D,E,D,D,D,D,D,B,B,D,A,C,B,C,C,B,C,C,B,B,C,C,D,A,C,D,C,A,B,C,E,E,B,B,E,D,E,B,B,D,C,E,D,B,E,D,A,C,C,E,A,D,C,E,B,C,A,E,D,A,D,B,C,2017
42101810552,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101819298,Presente,C,B,D,E,E,B,B,D,B,E,C,A,A,C,D,D,D,B,E,A,D,D,B,E,C,B,B,C,A,D,A,B,D,D,B,B,E,D,C,C,E,E,E,B,A,E,A,C,D,E,D,E,A,A,D,E,B,A,D,B,B,B,D,D,C,D,A,D,B,D,2017
42101823873,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101810797,Presente,E,B,C,B,E,D,C,C,C,A,C,A,A,E,C,D,E,E,D,B,D,C,B,E,E,E,B,C,B,D,A,E,D,E,A,E,E,A,E,A,A,E,E,D,A,C,E,E,E,D,A,C,A,A,B,A,E,C,D,C,E,B,B,D,D,D,E,A,B,D,2017
42101827286,Presente,C,A,B,D,D,D,B,D,E,C,C,A,D,D,D,B,E,A,E,D,A,D,A,E,C,A,B,C,B,D,A,B,D,A,B,A,E,D,D,E,A,D,E,B,A,D,D,B,C,D,A,C,D,A,D,C,B,A,B,B,C,C,C,A,D,D,A,D,D,D,2017
42101829273,Presente,A,B,D,E,*,C,D,B,D,C,C,A,B,D,A,B,C,C,D,D,A,C,B,E,A,D,B,C,D,D,A,A,D,C,A,B,A,D,D,D,B,C,D,C,A,D,B,B,C,C,C,B,D,A,B,B,A,A,A,D,C,A,A,D,D,D,C,D,B,A,2017
42101819125,Presente,E,E,D,B,E,A,B,D,A,B,B,C,D,D,A,B,B,E,D,C,B,E,E,A,C,D,B,C,B,D,A,B,D,D,A,C,C,B,C,B,E,E,B,E,E,D,D,E,A,D,C,C,D,A,D,E,E,B,A,C,E,A,D,D,B,D,B,D,B,D,2017
42101809632,Presente,D,C,A,C,D,A,B,C,B,C,C,D,B,D,E,C,E,E,C,B,C,C,A,E,C,D,B,B,E,D,B,D,D,A,A,D,A,E,E,E,A,A,D,B,B,A,B,E,D,D,C,C,B,B,D,D,E,A,A,A,E,B,C,A,D,C,D,D,B,D,2017
42101835392,Presente,B,E,C,B,A,D,B,D,B,C,C,A,A,C,E,C,C,D,E,D,A,D,B,E,C,C,B,E,C,D,A,A,D,B,E,C,E,E,C,D,C,E,C,B,A,D,D,C,C,D,B,C,A,C,D,A,E,E,D,C,E,B,C,A,E,D,E,D,B,D,2017
42101835718,Presente,A,C,B,A,D,E,E,D,D,B,B,B,C,A,A,B,B,C,E,D,C,B,A,E,C,D,B,C,C,D,A,B,D,B,A,A,E,D,B,A,E,A,E,B,D,B,A,A,C,D,C,A,B,A,D,E,D,A,D,C,C,B,C,A,E,D,A,D,B,D,2017
42102830127,Presente,C,E,C,D,D,E,B,D,E,C,E,B,D,C,A,B,D,C,A,D,D,C,B,E,E,C,D,E,C,D,A,C,D,D,E,B,D,A,E,D,C,D,E,C,D,A,D,B,D,E,C,C,D,C,D,A,D,E,D,A,C,B,D,D,D,C,D,E,E,D,2017
42101835628,Presente,D,C,D,A,A,A,B,E,D,B,C,D,C,A,E,B,D,A,E,B,C,A,B,E,C,B,B,C,A,D,E,B,D,C,E,B,D,E,E,B,E,D,E,B,A,C,D,D,E,D,E,A,C,A,D,C,A,D,B,E,B,C,D,A,E,D,A,E,B,D,2017
42101810366,Presente,C,C,D,B,C,D,D,A,C,E,C,D,D,C,E,D,A,C,B,A,E,B,C,C,C,D,B,E,E,D,D,A,D,D,D,E,B,C,A,B,C,E,B,D,E,C,B,A,D,B,C,D,A,A,C,C,D,B,E,E,B,D,C,A,E,E,D,C,B,C,2017
42101831543,Presente,B,C,B,D,B,E,A,A,B,C,D,B,A,E,E,B,C,D,D,B,A,D,B,C,D,C,B,B,E,D,A,A,A,D,A,A,C,C,B,B,D,E,E,B,A,B,B,D,C,C,E,C,E,A,B,E,C,E,D,C,C,A,C,A,D,C,A,B,B,A,2017
42102834998,Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
42101834590,Presente,A,E,D,B,C,A,D,A,E,A,C,B,D,E,E,B,E,C,D,B,C,B,C,E,A,E,C,A,E,D,A,D,D,C,A,A,C,E,B,B,B,A,E,D,E,C,D,A,D,C,A,E,A,A,D,E,B,A,D,C,B,B,C,D,D,D,E,E,B,C,2017
42101818015,Presente,B,D,B,A,C,C,B,B,B,D,C,A,B,A,B,B,C,E,D,D,D,C,A,E,C,A,B,C,E,D,B,D,D,D,B,E,A,D,C,C,B,D,A,E,D,A,D,D,E,D,A,C,D,A,D,A,E,D,A,C,D,B,A,A,D,D,B,D,B,D,2017
42101830658,Presente,A,E,A,E,E,B,B,E,E,D,C,E,B,C,C,B,C,D,E,B,C,C,B,D,C,B,B,C,E,D,E,D,D,B,A,E,A,E,D,E,E,E,E,B,E,C,D,C,E,D,E,E,C,D,D,D,C,A,A,C,C,B,D,D,D,D,A,D,B,D,2017
42101810362,Presente,B,B,C,A,B,E,B,A,C,D,E,C,D,A,B,B,A,C,D,E,E,A,C,C,E,A,B,E,B,D,A,E,D,A,D,A,C,D,E,D,B,D,B,D,A,C,C,D,E,D,B,A,A,A,C,A,B,A,D,C,B,D,E,D,B,D,B,A,C,C,2017
42101834659,Presente,C,B,D,A,A,D,B,A,B,E,C,A,D,C,A,B,D,B,B,D,C,D,B,E,C,D,B,C,A,D,A,E,D,C,A,B,E,D,B,E,B,C,A,B,A,D,C,E,E,D,D,A,A,A,D,A,D,A,D,E,C,B,C,D,D,C,B,D,C,C,2017
42101833621,Presente,C,E,B,B,D,A,B,B,C,C,C,C,C,C,D,D,C,C,C,D,A,D,B,E,C,B,B,C,B,D,A,B,D,E,D,B,E,E,E,E,C,B,E,B,A,D,D,D,B,E,E,E,D,A,A,A,B,A,D,C,C,B,D,A,C,D,A,B,C,D,2017
42101820392,Presente,C,C,B,C,E,D,C,B,B,A,C,C,E,D,C,B,E,A,C,B,C,A,D,B,E,E,C,A,A,A,B,A,D,D,E,E,A,D,C,A,B,B,A,A,E,A,E,B,A,A,B,E,D,D,D,D,B,E,B,A,A,A,E,B,C,B,D,D,D,C,2017
42101809844,Presente,B,C,A,C,A,C,D,B,C,E,D,D,A,B,B,A,E,C,D,D,C,D,B,C,A,E,C,A,E,D,A,B,D,B,A,D,C,E,C,C,E,E,D,E,E,A,D,E,B,C,C,E,D,B,B,C,E,A,D,A,E,B,D,D,E,A,A,D,B,D,2017
42101834022,Presente,C,D,E,A,D,C,B,B,A,E,C,B,B,B,B,C,A,E,D,D,C,D,B,C,C,D,B,C,E,D,D,B,D,D,D,A,E,D,A,D,A,E,B,B,A,E,C,A,C,D,B,A,A,A,D,C,E,A,D,A,E,B,D,A,C,D,A,E,B,D,2017
42101834042,Presente,E,B,C,A,A,C,B,B,D,A,B,D,E,C,A,B,A,C,D,A,E,C,B,E,B,B,B,C,A,D,B,A,D,A,A,E,E,D,A,C,E,C,A,B,A,A,A,E,C,D,A,C,D,A,B,C,B,A,B,C,E,A,A,D,D,C,B,A,B,D,2017
