,SEXO,ESTADO,REGIAO,ESPECIALIDADE,CARGO,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,ANO,matematica,fundamentos_computacao,tecnologia_computacao,Idade,cluster
4746,1,17,1,inteligência artificial,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2017,8.0,19.0,10.0,26,0
4747,1,23,4,engenharia de software,0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2017,5.0,10.0,3.0,35,1
4748,1,12,3,redes de computadores,0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2017,12.0,14.0,13.0,29,0
4749,1,8,2,algoritmos e otimização,0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2017,15.0,16.0,12.0,26,0
4750,1,12,3,sistemas e tecnologias,0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,2017,10.0,13.0,9.0,27,0
4751,1,16,1,computação gráfica,0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2017,10.0,18.0,7.0,31,0
4752,0,24,3,inteligência artificial,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2017,5.0,11.0,7.0,34,1
4753,1,17,1,sistemas de computação,0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,2017,7.0,17.0,9.0,31,0
4754,1,15,4,redes de comunicações,0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2017,10.0,15.0,11.0,28,0
4755,1,23,4,inteligência artificial,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2017,7.0,18.0,5.0,45,1
4756,1,8,2,algoritmos e otimização,0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2017,17.0,19.0,7.0,25,0
4757,1,14,1,engenharia de software,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2017,8.0,15.0,6.0,30,1
4758,1,14,1,redes de computadores,0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2017,7.0,12.0,8.0,34,1
4759,1,20,4,sistemas embarcados,0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2017,10.0,21.0,12.0,46,0
4760,1,6,2,sistemas de computação,0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2017,6.0,19.0,6.0,31,1
4761,1,13,0,redes de comunicações,0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2017,8.0,13.0,8.0,29,1
4762,1,8,2,engenharia de software,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2017,5.0,14.0,10.0,30,1
4763,1,18,3,segurança de redes,0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2017,11.0,18.0,8.0,51,0
4764,1,23,4,redes de computadores,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2017,3.0,12.0,5.0,38,1
4765,1,24,3,arquitetura de computadores,0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,2017,11.0,18.0,11.0,27,0
4766,1,5,1,engenharia de software,0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2017,11.0,19.0,13.0,35,0
4767,1,1,1,engenharia de software,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2017,5.0,15.0,15.0,42,0
4768,1,20,4,inteligência artificial,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2017,6.0,15.0,6.0,40,1
4769,1,24,3,sistemas de computação,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2017,6.0,16.0,8.0,51,1
4770,1,12,3,redes de computadores,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2017,9.0,16.0,9.0,29,0
4771,1,14,1,engenharia de software,0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2017,7.0,16.0,9.0,32,0
4772,1,5,1,engenharia de software,0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2017,11.0,19.0,13.0,34,0
4773,1,17,1,computação aplicada,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2017,2.0,10.0,5.0,53,1
4774,1,24,3,engenharia de software,0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2017,7.0,15.0,6.0,28,1
4775,1,17,1,engenharia de software,0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2017,7.0,15.0,9.0,29,0
4776,1,12,3,sistemas e tecnologias,0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2017,10.0,18.0,8.0,34,0
4777,1,17,1,computação aplicada,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2017,5.0,10.0,5.0,34,1
4778,1,25,1,algoritmos e otimização,0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2017,9.0,19.0,6.0,27,0
4779,1,12,3,banco de dados,0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2017,7.0,14.0,4.0,29,1
4780,1,12,3,engenharia de software,0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2017,7.0,14.0,3.0,31,1
4781,1,14,1,engenharia de software,0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2017,12.0,21.0,9.0,28,0
4782,1,16,1,visão computacional,0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2017,7.0,12.0,9.0,29,1
4783,1,15,4,sistemas de computação,0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2017,10.0,12.0,7.0,25,1
4784,1,14,1,sistemas de informação,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2017,5.0,13.0,5.0,31,1
4785,1,12,3,otimização e inteligência,0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,2017,9.0,18.0,11.0,30,0
4786,1,17,1,computação aplicada,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2017,9.0,21.0,9.0,43,0
4787,1,17,1,sistemas de computação,0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2017,6.0,13.0,6.0,38,1
4788,1,12,3,inteligência artificial,0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2017,13.0,17.0,11.0,30,0
4789,1,14,1,engenharia de software,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,2017,5.0,17.0,9.0,28,0
4790,1,14,1,redes de computadores,0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2017,7.0,15.0,9.0,31,0
4791,1,13,0,redes de comunicações,0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2017,8.0,12.0,7.0,30,1
4792,1,5,1,sistemas de informação,0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2017,6.0,11.0,8.0,26,1
4793,1,24,3,sistemas de computação,0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2017,8.0,16.0,11.0,62,0
4794,1,19,1,engenharia de software,0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2017,8.0,15.0,9.0,42,0
4795,1,12,3,sistemas de computação,0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2017,10.0,18.0,7.0,27,0
4796,1,12,3,algoritmos otimização combinatória,0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2017,8.0,17.0,9.0,27,0
4797,1,5,1,ciência computacional,0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2017,13.0,19.0,9.0,25,0
4798,1,5,1,tecnologias aplicadas à,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2017,7.0,14.0,10.0,31,0
4799,1,15,4,redes e sistemas,0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2017,7.0,13.0,7.0,29,1
4800,0,5,1,sistemas de informação,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2017,5.0,16.0,7.0,38,1
4801,1,13,0,redes de comunicações,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2017,6.0,10.0,8.0,36,1
4802,1,7,3,inteligência artificial,0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,2017,11.0,23.0,11.0,39,0
4803,1,12,3,computação musical,0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2017,7.0,14.0,4.0,29,1
4804,1,7,3,otimização,0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2017,8.0,11.0,6.0,29,1
4805,1,1,1,engenharia de software,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2017,6.0,13.0,11.0,30,1
4806,0,15,4,tecnologia da informação,0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017,8.0,12.0,2.0,43,1
4807,1,12,3,robótica,0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2017,7.0,21.0,11.0,29,0
4808,1,20,4,engenharia de software,0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2017,8.0,19.0,11.0,31,0
4809,1,11,2,inteligência artificial,0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2017,12.0,15.0,8.0,26,0
4810,1,14,1,engenharia de software,0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2017,8.0,13.0,8.0,28,1
4811,1,13,0,inteligência artificial,0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2017,6.0,15.0,9.0,28,1
4812,1,12,3,mineração de dados,0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,2017,8.0,16.0,12.0,31,0
4813,1,5,1,sistemas de informação,0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,2017,9.0,16.0,8.0,32,0
4814,1,14,1,modelos computacionais e,0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2017,8.0,15.0,6.0,29,1
4815,1,14,1,sistemas de informação,0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2017,7.0,11.0,2.0,26,1
4816,0,23,4,segurança em sistemas,0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2017,9.0,14.0,8.0,28,0
4817,0,12,3,algoritmos otimização combinatória,0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2017,9.0,15.0,8.0,26,0
4818,0,20,4,sistemas paralelos e,0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2017,9.0,16.0,9.0,28,0
4819,0,9,1,aprendizado de máquina,0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2017,8.0,14.0,8.0,29,1
4820,0,12,3,inteligência artificial,0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2017,9.0,17.0,9.0,30,0
4821,0,13,0,engenharia de software,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017,9.0,16.0,2.0,33,1
4822,0,24,3,processamento de imagens,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2017,6.0,15.0,7.0,28,1
4823,0,24,3,informática na educação,0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2017,9.0,18.0,9.0,31,0
4824,0,5,1,ciência computacional,0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2017,10.0,13.0,7.0,31,1
4825,0,23,4,inteligência artificial,0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2017,7.0,10.0,5.0,33,1
4826,0,24,3,sistemas de computação,0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2017,7.0,17.0,7.0,45,0
4827,1,9,1,sistemas de computação,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2017,4.0,10.0,5.0,27,1
4828,1,23,4,inteligência artificial,0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2017,9.0,16.0,9.0,33,0
4829,1,20,4,engenharia de software,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2017,8.0,18.0,9.0,43,0
4830,0,3,0,inteligência artificial,0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2017,7.0,14.0,7.0,26,1
4831,0,14,1,engenharia de software,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2017,9.0,15.0,8.0,29,0
4832,0,12,3,banco de dados,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2017,5.0,16.0,12.0,34,0
4833,1,14,1,sistemas de informação,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2017,5.0,16.0,7.0,33,1
4834,1,5,1,projeto de sistemas,0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2017,6.0,17.0,6.0,28,1
4835,1,8,2,inteligência artificial,0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2017,7.0,15.0,7.0,31,1
4836,1,24,3,inteligência artificial,0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2017,12.0,20.0,10.0,27,0
4837,1,24,3,sistemas distribuídos,0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2017,9.0,15.0,7.0,33,0
4838,1,15,4,descoberta do conhecimento,0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,2017,14.0,22.0,14.0,37,0
4839,1,15,4,redes de computadores,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2017,8.0,13.0,4.0,32,1
4840,1,12,3,engenharia de software,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2017,7.0,10.0,11.0,34,1
4841,1,23,4,inteligência artificial,0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,2017,9.0,18.0,12.0,34,0
4842,1,13,0,redes de comunicações,0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2017,11.0,9.0,10.0,36,1
4843,1,20,4,processamento paralelo e,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2017,6.0,11.0,6.0,31,1
4844,1,10,2,engenharia de software,0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2017,5.0,13.0,6.0,26,1
